company_name,yellowpages_url,phone,website,address,source,extracted_email,target_city,search_term,art_affinity_score,score_details,art_category
Full Service Interior Design Firm | Design & Dwell Studio,,,https://www.designanddwellstudio.com/,,Google,designanddwell@gmail.com,"Lexington, South Carolina","Interior Designers in Lexington, South Carolina",0.0,M:0/T:0,Neutral
"Home Remodeling In Union Hill-Novelty Hill, WA",,,https://www.armadahomeremodelingseattle.com/home-remodeling-union-hill-novelty-hill-wa/,,Google,info@armadahomeremodelingseattle.com,"Union Hill-Novelty Hill, Washington","Interior Designers in Union Hill-Novelty Hill, Washington",0.0,M:0/T:0,Neutral
Interior Design,,,https://www.perkinseastman.com/services/interior-design/,,Google,"newbusiness@perkinseastman.com, hr@perkinseastman.com, news@perkinseastman.com, humanbydesign@perkinseastman.com","Junction City, Kansas","Interior Designers in Junction City, Kansas",0.0,M:0/T:0,Neutral
Architects,,,https://web.junctioncitychamber.org/Architects,,Google,info@jcacc.org,"Junction City, Kansas","Interior Designers in Junction City, Kansas",0.0,M:0/T:0,Neutral
"Residential Interior Design near Shelbyville, TN",,,https://www.bbb.org/us/tn/shelbyville/category/residential-interior-design,,Google,"info@gobbb.org, smaxwell@gobbb.org, rkidd@gobbb.org, info@fortworth.bbb.org, arinehart@gobbb.org, business@centraltx.bbb.org, info@centraltx.bbb.org, lpeters@gobbb.org","Shelbyville, Tennessee","Interior Designers in Shelbyville, Tennessee",0.0,M:0/T:0,Neutral
"Dwell Fine Interiors and Design, LLC | Tennessee River ...",,,https://tennesseerivervalleygeotourism.org/entries/dwell-fine-interiors-and-design-llc/85f53c4f-845d-4f9c-81e1-303b4807fe38,,Google,"tennesseerivervalleymapguide@gmail.com, angiepierce2@charter.net","Shelbyville, Tennessee","Interior Designers in Shelbyville, Tennessee",0.0,M:0/T:0,Neutral
about — MOD,,,https://www.modmatterofdesign.com/new-page,,Google,"julie@modmatterofdesign.com, user@domain.com","Hudson, Ohio","Interior Designers in Hudson, Ohio",0.0,M:0/T:0,Neutral
Your Place Interiors,,,http://www.yourplaceinterior.com/,,Google,amanda@yourplaceinteriors.com,"Roselle, Illinois","Interior Designers in Roselle, Illinois",0.0,M:0/T:0,Neutral
Beth Powers Design,,,https://bethpowersdesign.com/,,Google,"beth@bethpowersdesign.com, user@domain.com","Keene, New Hampshire","Interior Designers in Keene, New Hampshire",0.0,M:0/T:0,Neutral
27 Custom Design |,,,https://27customdesign.com/,,Google,jessica@27customdesign.com,"Keene, New Hampshire","Interior Designers in Keene, New Hampshire",0.0,M:4/T:4,Neutral
Interior Designers near Camp Springs,,,https://trustedpros.com/md/camp-springs/interior-designing,,Google,"info@trustedpros.com, media@trustedpros.com, jobs@trustedpros.com, cnt@Model.listings.Count, validation@trustedpros.com, support@trustedpros.com, editor@trustedpros.com","Camp Springs, Maryland","Interior Designers in Camp Springs, Maryland",0.0,M:0/T:0,Neutral
"Urbane Design Studio, Ltd | Loves Park, IL",,,https://rockfordbuzz.com/urbane-design-studio-ltd,,Google,"info@rockfordbuzz.com, victoria@urbanedesignstudio.com","Machesney Park, Illinois","Interior Designers in Machesney Park, Illinois",0.0,M:0/T:0,Neutral
Central Texas Designs,,,http://centraltexasdesigns.com/,,Google,texasdesigns@hotmail.com,"Belton, Texas","Interior Designers in Belton, Texas",0.0,M:0/T:0,Neutral
AJ and Company (About),,,https://marshalltexas.com/member-directory/#!biz/id/583b78b5178f4eeb2510d97d,,Google,"info@marshalltexas.com, sbird@marshalltexas.com, kbrown@marshalltexas.com, srunnels@marshalltexas.com","Marshall, Texas","Interior Designers in Marshall, Texas",0.0,M:0/T:0,Neutral
"Beaver Interiors Inc.: Interior Designer | Maui, HI",,,https://www.beaverinteriorsinc.com/,,Google,"grandmadebbiebeaver@gmail.com, your@email.com","Kihei, Hawaii","Interior Designers in Kihei, Hawaii",0.0,M:0/T:0,Neutral
Sandra Tengan Interior Design | Maui,,,https://www.stengan.com/,,Google,"sandra@stengan.com, user@domain.com","Kihei, Hawaii","Interior Designers in Kihei, Hawaii",0.0,M:0/T:0,Neutral
Interior Designer Prairie Village | Timeless Home Interiors,,,https://www.timelesshomeinteriors.com/service/interior-designer-prairie-village,,Google,chalisem@timelesshomeinteriors.com,"Prairie Village, Kansas","Interior Designers in Prairie Village, Kansas",0.0,M:0/T:0,Neutral
Home - Luxe Home Interiors Waterford,,,https://luxewaterford.com/,,Google,support@luxewaterford.com,"Leland, North Carolina","Interior Designers in Leland, North Carolina",0.0,M:0/T:0,Neutral
Interiors – Hodges USA,,,https://hodgesusa.com/interiors/,,Google,info@hodgesusa.com,"Forney, Texas","Interior Designers in Forney, Texas",0.0,Connection Failed,Neutral
Dement Designs,,,https://dementdesigns.com/,,Google,"support@dementdesigns.com, Sara@dementdesigns.com","Forney, Texas","Interior Designers in Forney, Texas",0.0,M:0/T:0,Neutral
"Interior Decorating Portfolio | JMK Spaces, Villa Park IL",,,https://www.jmkspaces.com/portfolio,,Google,"jeanne@jmkspaces.com, user@domain.com","Villa Park, Illinois","Interior Designers in Villa Park, Illinois",0.0,M:0/T:0,Neutral
Mongrel Design Interiors - Interior Designer,,,https://mongreldesign.net/,,Google,michelle@mongreldesign.net,"Anthem, Arizona","Interior Designers in Anthem, Arizona",0.0,M:2/T:2,Neutral
Beverly Baribault Design Group,,,https://www.cartersvillechamber.com/list/member/beverly-baribault-design-group-5864,,Google,"reception@cartersvillechamber.com, julie@cartersvillechamber.com, joy@cartersvillechamber.com, cindy@cartersvillechamber.com, mckenna@cartersvillechamber.com, kim@cartersvillechamber.com, tara@cartersvillechamber.com","Cartersville, Georgia","Interior Designers in Cartersville, Georgia",0.0,M:0/T:0,Neutral
Beverly Baribault | Interior Designers,,,https://oldtoccoafarm.com/design/interior-designers/beverly-baribault/,,Google,"security@oldtf.com, bmentzer@oldtf.com, swanner@oldtf.com, amoran@oldtf.com, construction@oldtf.com, swimmer@oldtf.com, khermetz@oldtf.com, gciarsolo@oldtf.com, tnelson@oldtf.com, pdilbeck@oldtf.com, otfgrounds@oldtf.com, rwalker@oldtf.com, wbuchanan@oldtf.com, marketing@oldtf.com, info@oldtf.com, pknutzen@oldtf.com, nclabough@oldtf.com, rdesena@oldtf.com","Cartersville, Georgia","Interior Designers in Cartersville, Georgia",0.0,M:0/T:0,Neutral
Interior Designers | Custom Creations,,,https://www.mycustomcreations.com/interior-designers,,Google,tracie@mycustomcreations.com,"Cartersville, Georgia","Interior Designers in Cartersville, Georgia",0.0,M:0/T:0,Neutral
Sun Valley,,,https://www.shmarchitects.com/sun-valley/,,Google,"info@shmarchitects.com, user@domain.com","Sun Valley, Nevada","Interior Designers in Sun Valley, Nevada",0.0,M:0/T:0,Neutral
"Home Décor | Interior Decor Services | Belleview, FL",,,https://www.finaltouchwindows.com/decorating,,Google,finaltouchwindows@gmail.com,"Bellview, Florida","Interior Designers in Bellview, Florida",0.0,M:0/T:0,Neutral
Home | Donna Donaldson Home & Interiors,,,https://donnadonaldsoninteriors.com/,,Google,donnadonaldson3@aol.com,"Summit, New Jersey","Interior Designers in Summit, New Jersey",0.0,M:0/T:0,Neutral
LISETTE INTERIOR DESIGN - Home,,,http://www.lisetteinteriordesign.com/,,Google,lisetteinteriordesign@yahoo.com,"Woodlawn, Virginia","Interior Designers in Woodlawn, Virginia",0.0,M:0/T:0,Neutral
Meet The Watertown Design Team - Montgomery's,,,https://www.montgomerys.com/watertown-design-team/?srsltid=AfmBOorD5gi-uva2j8Dl914VA1Uj7uOq3A80UdmSI_OPBOlKuArBuA7P,,Google,"j.castagliola@montgomerys.com, t.hammer@montgomerys.com, a.mahnke@montgomerys.com, j.patek@montgomerys.com, s.henning@montgomerys.com, d.gehrels@montgomerys.com, d.gehrels@montgomerys.com.com","Watertown, South Dakota","Interior Designers in Watertown, South Dakota",0.0,M:0/T:0,Neutral
Dreamfinders Home Builders - Steven Bruno,,,https://www.stevenbrunophoto.com/eustis,,Google,"stevenkbruno@gmail.com, user@domain.com","Eustis, Florida","Interior Designers in Eustis, Florida",0.0,M:0/T:0,Neutral
Interior Design Studio in Richmond | Interior Designer ...,,,https://www.stephaniecaseyinteriors.com/,,Google,stephanie@stephaniecaseyinteriors.com,"Chester, Virginia","Interior Designers in Chester, Virginia",0.0,M:0/T:0,Neutral
Moose Interior Designs,,,https://www.mooseinteriordesigns.com/,,Google,"Katherine@mooseinteriordesigns.com, katherine@mooseinteriordesigns.com, user@domain.com","Roselle, New Jersey","Interior Designers in Roselle, New Jersey",0.0,M:1/T:1,Neutral
When To Hire An Interior Designer For A Renovation Or Custom Build ...,,,"https://studiohenree.com/thedesignedit/when-to-hire-an-interior-designer#:~:text=Hiring%20a%20designer%20early%20in,and%20make%20the%20process%20smoother.",,Google,"hello@studiohenree.com, HELLO@STUDIOHENREE.COM, user@domain.com","Bloomingdale, Illinois","Interior Designers in Bloomingdale, Illinois",0.0,M:0/T:0,Neutral
"Interior Designer near Greenwood, SC",,,https://www.bbb.org/us/sc/greenwood/category/interior-designer,,Google,"info@upstatesc.bbb.org, info@fortworth.bbb.org, hunter@upstatesc.bbb.org, martha@upstatesc.bbb.org, business@centraltx.bbb.org, erick@upstatesc.bbb.org, timothy@upstatesc.bbb.org, info@centraltx.bbb.org","Greenwood, South Carolina","Interior Designers in Greenwood, South Carolina",0.0,M:0/T:0,Neutral
mobile studio design,,,http://www.mobilestudiodesign.com/,,Google,"Ashley@MobileStudioDesign.com, user@domain.com","Biddeford, Maine","Interior Designers in Biddeford, Maine",0.0,M:0/T:0,Neutral
"Interior Remodeling | Hillsborough, NJ | Paul M. Noll & Son",,,https://www.njplumbtrician.com/remodeling,,Google,"paulnollandson@gmail.com, your@email.com","Hillsborough, New Jersey","Interior Designers in Hillsborough, New Jersey",0.0,M:0/T:0,Neutral
Mid Century on the Marina | Interior Design in Alameda ...,,,https://www.susienovakinteriors.com/mid-century-on-the-marina,,Google,"hello@susienovainteriors.com, hello@susienovakinteriors.com, user@domain.com, piper@susienovakinteriors.com, HELLO@SUSIENOVAKINTERIORS.COM, hello@SUSIENOVAKINTERIORS.COM","Marina, California","Interior Designers in Marina, California",0.0,M:0/T:0,Neutral
Kelley Nash Designs | Interior Design,,,https://www.kelleynashdesigns.com/,,Google,"Kelley@kelleynashdesigns.com, 8c4075d5481d476e945486754f783364@sentry.io, Kelley@KelleyNashDesigns.com","Bonney Lake, Washington","Interior Designers in Bonney Lake, Washington",0.0,M:0/T:0,Neutral
H.Bero Interiors,,,https://www.hollyberointeriors.com/,,Google,"hello@hollyberointeriors.com, user@domain.com","Bonney Lake, Washington","Interior Designers in Bonney Lake, Washington",0.0,M:0/T:0,Neutral
Dwell Home Furnishings and Interior Design | High End ...,,,https://www.dwellhomefurnishings.com/,,Google,"timothy@dwellhomefurnishings.com, mike@dwellhomefurnishings.com, abby@dwellhomefurnishings.com, jackie@dwellhomefurnishings.com, cameron@dwellhomefurnishings.com, alex@dwellhomefurnishings.com, brielle@dwellhomefurnishings.com, jeff@dwellhomefurnishings.com, jackien@dwellhomefurnishings.com","Coralville, Iowa","Interior Designers in Coralville, Iowa",0.0,M:4/T:4,Neutral
Brooke MT Interiors | Home,,,https://brookemtinteriors.com/,,Google,brooke@brookemtinteriors.com,"Coralville, Iowa","Interior Designers in Coralville, Iowa",0.0,M:0/T:0,Neutral
paige design group,,,http://www.paigedesign.org/contact,,Google,"tiffany@paigedesign.org, Tiffany@paigedesign.org, user@domain.com","Corinth, Texas","Interior Designers in Corinth, Texas",0.0,M:0/T:0,Neutral
"Remodel in Corinth, Texas - JHR Construction",,,https://jhrconstructioninc.com/residential-remodeling-corinth-texas.htm,,Google,service@jhrconstructioninc.com,"Corinth, Texas","Interior Designers in Corinth, Texas",0.0,M:0/T:0,Neutral
Above and Beyond Interiors Opens on Main Street Oxford,,,https://www.oxfordal.gov/posts/2025/12/04/above-and-beyond-interiors-opens-its-doors-to-provide-a-new-look,,Google,lilybleucarter@gmail.com,"Oxford, Alabama","Interior Designers in Oxford, Alabama",0.0,M:1/T:1,Neutral
"Kyla Coburn Designs | Commercial, Restaurant, Hospitality",,,http://www.kylacoburndesigns.com/,,Google,"solutions@kylacoburndesigns.com, lisa@designxri.com, user@domain.com","Central Falls, Rhode Island","Interior Designers in Central Falls, Rhode Island",0.0,M:0/T:0,Neutral
"Lewrene Interiors Chambersburg, PA 17201",,,https://www.lewreneinteriors.com/,,Google,lewrene@comcast.net,"Chambersburg, Pennsylvania","Interior Designers in Chambersburg, Pennsylvania",0.0,M:0/T:0,Neutral
Interior Design | School of Design and Construction | Washington State ...,,,"https://sdc.wsu.edu/interior-design/#:~:text=The%20Interior%20Design%20program%20offered,curriculum%20featuring%20the%20design%20studio.",,Google,"SDC.Info@wsu.edu, Brian.Bonar@MG2.com, Marc.Everson@kiewit.com, toddw@exxelpacific.com, cat@eb-creative.com, candersen@ahbl.com, Katie.Bang@Zoo.org, louis@legacygroupinteriors.com, irma.dore@bayley.net, gus.simonds@macmiller.com, lukev@siteworkshop.net, bellem@bergerpartnership.com, mlessard@wilcoxconstruction.com, jeff.yrazabal@populous.com, amy.perenchio@zgf.com, nverkist@millerhull.com, asellsted@bcradesign.com, mknopf@gci.net, slarson@dlrgroup.com, sam.holden@skanska.com, ghooper@hksinc.com, jwandler@potelco.net, marjorie-chang@hoffmancorp.com, chris.mcelroy@sequoyah.com, csa@fishercgi.com, sgsassociatesllc@cs.com, cherie.mcnabb@forbo.com, jasona@design2426.com, MBGEvenson@gmail.com, jasonh@bergerpartnership.com, jenaeg@goldfinchbros.com, meverson@jrabbott.com, kemtman@prologis.com, j.cross@wsu.edu, gwharton@gmail.com, carroyo@nacarchitecture.com, monley@integrusarch.com, markb@siteworkshop.net, derrick@thebaumwelt.com, Matt.Laase@jacksonmain.com, klarsen@integrusarch.com, jena@nisfornatureplay.com, MarcusR@Teufel.com, asellsted@bcra.com, TDickerson@rfmarch.com","Silver Firs, Washington","Interior Designers in Silver Firs, Washington",0.0,M:0/T:0,Neutral
Vision Interiors: Huntington Beach Interior Designer,,,https://www.visioninteriorsgroup.com/,,Google,"Trade@visioninteriorsgroup.com, Info@visioninteriorsgroup.com","Bloomington, California","Interior Designers in Bloomington, California",0.0,M:0/T:0,Neutral
"Residential Interior Design near Horizon City, TX",,,https://www.bbb.org/us/tx/horizon-city/category/residential-interior-design,,Google,"info@bbbelpaso.org, info@centraltx.bbb.org, resolutions1@bbbelpaso.org, marketing@bbbelpaso.org, info@fortworth.bbb.org, business@centraltx.bbb.org, elizabeth@bbbelpaso.org","Horizon City, Texas","Interior Designers in Horizon City, Texas",0.0,M:0/T:0,Neutral
"Home | Lawrence Interiors | Hastings, MN",,,https://www.lawrenceinteriors.net/,,Google,"Jenna@lawrenceinteriors.net, dlawrence@lawrenceinteriors.net, 8c4075d5481d476e945486754f783364@sentry.io, Matt@lawrenceinteriors.net, Jamie@lawrenceinteriors.net","Hastings, Minnesota","Interior Designers in Hastings, Minnesota",0.0,M:0/T:0,Neutral
Interior Decorators & Designers Category,,,https://www.hastingsmn.org/list/category/interior-decorators-designers-1173,,Google,"info@hastingsmn.org, kristy@hastingsmn.org, jessica@hastingsmn.org, Kristy@hastingsmn.or, youremail@domain.com, Kristy@hastingsmn.org","Hastings, Minnesota","Interior Designers in Hastings, Minnesota",0.0,M:0/T:0,Neutral
Chillicothe OH Interior Designer I Allimdesign.com,,,https://www.allimdesign.com/,,Google,allimdesignco@gmail.com,"Chillicothe, Ohio","Interior Designers in Chillicothe, Ohio",0.0,M:0/T:0,Neutral
Interior Design Category,,,https://www.cvcc.org/list/category/interior-design-203,,Google,"info@cvcc.org, youremail@domain.com, chamber@cvcc.org, admin@cvcc.org","Chillicothe, Ohio","Interior Designers in Chillicothe, Ohio",0.0,M:0/T:0,Neutral
Keri Michelle Interiors,,,https://www.kerimichelleinteriors.com/,,Google,"hello@kerimichelleinteriors.com, user@domain.com","Rancho San Diego, California","Interior Designers in Rancho San Diego, California",0.0,M:0/T:0,Neutral
Le Dimora: Home - Experienced Interior Design Services,,,https://ledimora.com/,,Google,"terry@ledimora.com, greg@ledimora.com, kathy@ledimora.com, jennifer@ledimora.com, tina@ledimora.com, susan@ledimora.com, cindy@ledimora.com, maria@ledimora.com, ledimora@ledimora.com, Cherry@ledimora.com, cynthiabrooks@ledimora.com","Rancho San Diego, California","Interior Designers in Rancho San Diego, California",0.0,M:0/T:0,Neutral
Laura Anne Meyer : Real Estate Agent : Interior Designer ...,,,http://www.lauraannemeyer.com/,,Google,LauraAnneMeyer@Yahoo.com,"Conway, South Carolina","Interior Designers in Conway, South Carolina",0.0,M:0/T:0,Neutral
Your Art | Interior Designer in Laporte,,,https://your-art.ueniweb.com/,,Google,savbanna@icloud.com,"La Porte, Indiana","Interior Designers in La Porte, Indiana",0.0,M:0/T:0,Neutral
Serene in Brambleton,,,https://www.michellekeeinteriors.com/new-folder,,Google,"studio@michellekeeinteriors.com, user@domain.com","Brambleton, Virginia","Interior Designers in Brambleton, Virginia",0.0,M:0/T:0,Neutral
"Showing: 217 results for Interior Designer near Chalmette, LA",,,https://www.bbb.org/us/la/chalmette/category/interior-designer,,Google,"info@neworleans.bbb.org, info@fortworth.bbb.org, business@centraltx.bbb.org, christy@neworleans.bbb.org, info@centraltx.bbb.org","Chalmette, Louisiana","Interior Designers in Chalmette, Louisiana",0.0,M:0/T:0,Neutral
The Green Room Interiors,,,https://www.thegreenroominteriors.com/,,Google,"hello@thegreenroominteriors.com, user@domain.com","East Ridge, Tennessee","Interior Designers in East Ridge, Tennessee",0.0,M:0/T:0,Neutral
K. INTERIORS | interior design | 15760 Widewater Drive ...,,,https://www.kinteriorshome.com/,,Google,karmina@kinteriorshome.com,"Montclair, Virginia","Interior Designers in Montclair, Virginia",0.0,M:0/T:0,Neutral
Interior Designers in Montclair + Beyond: Making Spaces ...,,,https://www.themontclairgirl.com/interior-designers-montclair-nj/,,Google,hello@themontclairgirl.com,"Montclair, Virginia","Interior Designers in Montclair, Virginia",0.0,M:3/T:3,Neutral
