company_name,yellowpages_url,phone,website,address,source,extracted_email,target_city,search_term,art_affinity_score,score_details,art_category
Mediopunto Estudio: Welcome!,,,https://mediopuntoestudio.com/,,Google,info@mediopuntoestudio.com,"Vega Baja, Puerto Rico","Interior Designers in Vega Baja, Puerto Rico",2.0,M:2/T:0,Modern/Abstract
Kevin Twitty Interiors,,,https://kevintwitty.com/,,Google,"kevinthomastwitty@gmail.com, user@domain.com, kevin@kevintwitty.com","Happy Valley, Oregon","Interior Designers in Happy Valley, Oregon",1.0,M:1/T:0,Modern/Abstract
RACHAEL GODDARD DESIGN STUDIO: A Full & Virtual ...,,,https://rachaelgoddard.com/,,Google,"hello@rachaelgoddard.com, careers@rachaelgoddard.com, user@domain.com","Calabasas, California","Interior Designers in Calabasas, California",2.0,M:5/T:3,Modern/Abstract
"Modern Home Design Services | New Brighton, MN",,,https://www.loonarchitectsllc.com/modern-home-design-services/new-brighton-mn,,Google,look@loonarchitects.com,"New Brighton, Minnesota","Interior Designers in New Brighton, Minnesota",16.0,M:16/T:0,Modern/Abstract
HOME | Interior Decorating | Designs by Julie Kay | United ...,,,https://www.designsbyjuliekay.com/,,Google,"julie@designsbyjuliekay.com, 8c4075d5481d476e945486754f783364@sentry.io","Christiansburg, Virginia","Interior Designers in Christiansburg, Virginia",3.0,M:3/T:0,Modern/Abstract
Alexander Design | Full Service Interior Design Firm,,,https://alexanderdb.com/,,Google,"info@alexanderdb.com, nes@nescreative.com","Mountain House, California","Interior Designers in Mountain House, California",5.0,M:8/T:3,Modern/Abstract
Lake Tahoe Interior Designers | ID.3,,,https://www.idthree.net/,,Google,info@idthree.net,"Mountain House, California","Interior Designers in Mountain House, California",4.0,M:6/T:2,Modern/Abstract
"Interior Design | South San Francisco, San Mateo, Burlingame ...",,,https://letsstageit.com/interior-design/,,Google,info@letsstageit.com,"Millbrae, California","Interior Designers in Millbrae, California",2.0,M:2/T:0,Modern/Abstract
"Searcy, AR: Interior Creations Design Center",,,https://www.searcydesigncenter.net/,,Google,wendy@searcydesigncenter.com,"Searcy, Arkansas","Interior Designers in Searcy, Arkansas",1.0,M:1/T:0,Modern/Abstract
Interior Design,,,https://all-proserviceskc.com/interiordesign/,,Google,info@all-proserviceskc.com,"Gardner, Kansas","Interior Designers in Gardner, Kansas",1.0,M:1/T:0,Modern/Abstract
"Residential Interior Design near Greenfield, IN",,,https://www.bbb.org/us/in/greenfield/category/residential-interior-design,,Google,"info@indybbb.org, info@fortworth.bbb.org, jadamany@indybbb.org, business@centraltx.bbb.org, info@centraltx.bbb.org, jdailey@indybbb.org","Greenfield, Indiana","Interior Designers in Greenfield, Indiana",2.0,M:2/T:0,Modern/Abstract
Elevating Your Design Dreams with RMD Designs | Hudson ...,,,https://www.rmddesignsllc.com/,,Google,rose@rmddesignsllc.com,"Hudson, Ohio","Interior Designers in Hudson, Ohio",1.0,M:1/T:0,Modern/Abstract
F+L Home - Middletown Delaware Interior Designer,,,https://shopfandl.com/pages/fandlhome?srsltid=AfmBOoqO7RyxqPpl4xo8QzDAgjOdJD_odhhz7m3YsdemyZO6k4hpGVcX,,Google,info@shopfandl.com,"Middletown, Delaware","Interior Designers in Middletown, Delaware",5.0,M:5/T:0,Modern/Abstract
Ann Henderson Interiors - The Art of Inside,,,https://www.ahinteriors.com/,,Google,"ann@ahinteriors.com, user@domain.com","Keene, New Hampshire","Interior Designers in Keene, New Hampshire",1.0,M:1/T:0,Modern/Abstract
Commercial Interior Design Keene NH - Machina Arts,,,https://www.machinaarts.org/commercial-interior-design-keene-nh.html,,Google,"info@machinaarts.org, rebecca@machinaarts.org, jordans@machinaarts.org, danya@machinaarts.org","Keene, New Hampshire","Interior Designers in Keene, New Hampshire",5.0,M:7/T:2,Modern/Abstract
Luxury Full-Service Interior Designer in Atlanta | Design ...,,,https://www.designandcurations.com/,,Google,"hello@designandcurations.com, 8c4075d5481d476e945486754f783364@sentry.io, example@mysite.com","Candler-McAfee, Georgia","Interior Designers in Candler-McAfee, Georgia",5.0,M:5/T:0,Modern/Abstract
Midwest Stone Source and Design Studio – Custom ...,,,https://midweststonesource.com/,,Google,info@midweststonesource.com,"Machesney Park, Illinois","Interior Designers in Machesney Park, Illinois",6.0,M:7/T:1,Modern/Abstract
Interior Design Solutions Maui,,,https://www.idsmaui.com/,,Google,steve@idsmaui.com,"Kihei, Hawaii","Interior Designers in Kihei, Hawaii",2.0,M:2/T:0,Modern/Abstract
Indigo Blooms,,,https://indigoblooms.design/,,Google,"frontdesk@indigoblooms.design, vince@indigoblooms.design, info@indigoblooms.design, user@domain.com","Leland, North Carolina","Interior Designers in Leland, North Carolina",2.0,M:2/T:0,Modern/Abstract
CONNER CRAWFORD INTERIOR DESIGN,,,https://connercrawforddesign.com/,,Google,"admin@connercrawfordinteriordesign.com, user@domain.com","East Peoria, Illinois","Interior Designers in East Peoria, Illinois",3.0,M:3/T:0,Modern/Abstract
"Your Destination for Home Improvement in Duncan, OK",,,https://www.allisonsflooringamericaduncan.com/home-improvement,,Google,"tammytmahoney@icloud.com, allisonsflooring@pldi.net, alllisonsflooring@gmail.com","Duncan, Oklahoma","Interior Designers in Duncan, Oklahoma",1.0,M:3/T:2,Modern/Abstract
About Us,,,https://sp-fabrication.com/about-us/?srsltid=AfmBOooj310W_YYuoNFxqKNshuRzZXAywcSr4l1V28B-z9h26XMPljuM,,Google,info@Sp-Fabrication.com,"North Plainfield, New Jersey","Interior Designers in North Plainfield, New Jersey",1.0,M:1/T:0,Modern/Abstract
"Asha Maía Design | Interior Designer Alexandria, VA",,,https://www.ashamaiadesign.com/,,Google,"hello@ashamaiadesign.com, 8c4075d5481d476e945486754f783364@sentry.io, example@mysite.com","Woodlawn, Virginia","Interior Designers in Woodlawn, Virginia",1.0,M:3/T:2,Modern/Abstract
AddAndSubtract: Home,,,https://www.addandsubtractdesign.com/,,Google,"info@addandsubtractdesign.com, 8c4075d5481d476e945486754f783364@sentry.io","Greenwood, South Carolina","Interior Designers in Greenwood, South Carolina",3.0,M:5/T:2,Modern/Abstract
Eclectic Lakeside Sanctuary,,,https://panageries.com/eclectic-lakeside-sanctuary,,Google,"info@panageries.com, INFO@PANAGERIES.COM","Greenwood, South Carolina","Interior Designers in Greenwood, South Carolina",5.0,M:5/T:0,Modern/Abstract
Adorn Interiors | Thoughtful. Balanced. Refined. | SC & ...,,,https://www.adorninteriorssc.com/,,Google,adorninteriors.sc@gmail.com,"Greenwood, South Carolina","Interior Designers in Greenwood, South Carolina",1.0,M:1/T:0,Modern/Abstract
"Fernley, NV Luxury Architect: Paolo Volpis Designs",,,https://www.paolovolpis.com/modern-contemporary-luxury-architect-in-fernley-nevada.html,,Google,info@paolovolpis.com,"Fernley, Nevada","Interior Designers in Fernley, Nevada",7.0,M:7/T:0,Modern/Abstract
Boston Architect & Interior Designer,,,https://www.onyarchitecture.com/dandelion,,Google,"info@onyarchitecture.com, user@domain.com","Biddeford, Maine","Interior Designers in Biddeford, Maine",2.0,M:2/T:0,Modern/Abstract
Discovering Design in the Heart of Biddeford - Maine ...,,,https://mainehomedesign.com/design-field-trip/discovering-design-in-the-heart-of-biddeford/,,Google,"babramson@themainemag.com, kbowe@themainemag.com, ddevine@mainehomedesign.com","Biddeford, Maine","Interior Designers in Biddeford, Maine",2.0,M:7/T:5,Modern/Abstract
A Maine Interior Design Firm Creating Contemporary ...,,,https://bowerbirddesigns.com/,,Google,"Laura@bowerbirddesigns.com, Mel@bowerbirddesigns.com","Biddeford, Maine","Interior Designers in Biddeford, Maine",5.0,M:5/T:0,Modern/Abstract
Interior Designer Ruston | Residential & Commercial Design ...,,,https://www.juliemaysinteriors.com/,,Google,julie@juliemaysinteriors.com,"Ruston, Louisiana","Interior Designers in Ruston, Louisiana",1.0,M:1/T:0,Modern/Abstract
"Interior Decorator near Ruston, LA",,,https://www.bbb.org/us/la/ruston/category/interior-decorator,,Google,"majackson@shreveport.bbb.org, jo-ann@bbbnela.org, bobdavis@shreveport.bbb.org, info@fortworth.bbb.org, business@centraltx.bbb.org, info@centraltx.bbb.org, phoneleads.1015@parse.hurdmanivr.com, tammy.stone@shreveport.bbb.org","Ruston, Louisiana","Interior Designers in Ruston, Louisiana",1.0,M:2/T:1,Modern/Abstract
"Home Interior Remodeling Golden Valley, MN",,,https://www.remodelingbytlc.com/services/home-interior-remodeling/,,Google,jsaletlc@charter.net,"Golden Valley, Minnesota","Interior Designers in Golden Valley, Minnesota",4.0,M:5/T:1,Modern/Abstract
Lampos Interior Design | Monterey CA & Beyond,,,https://www.lamposdesign.com/,,Google,"info@lamposdesign.com, user@domain.com","Marina, California","Interior Designers in Marina, California",1.0,M:1/T:0,Modern/Abstract
"Our Design Projects In Sunny Isles Beach, FL",,,https://www.natalianeverko.com/project-category/sunny-isles-beach-fl/,,Google,info@natalianeverko.com,"Sunny Isles Beach, Florida","Interior Designers in Sunny Isles Beach, Florida",1.0,M:1/T:0,Modern/Abstract
Corinne Gail Interior Design LLC,,,https://corinnegail.com/,,Google,"corinne@corinnegail.com, user@domain.com","Bonney Lake, Washington","Interior Designers in Bonney Lake, Washington",1.0,M:2/T:1,Modern/Abstract
Delray Beach Interior Design | Palm Beach County | Florida,,,https://delraybeachinteriors.com/,,Google,"clientservices@delraybeachinteriors.com, CLIENTSERVICES@OLGAADLERINTERIORS.COM, olga@olgaadlerinteriors.com","Florida Ridge, Florida","Interior Designers in Florida Ridge, Florida",2.0,M:4/T:2,Modern/Abstract
"Home Remodeling in Silver Firs, WA",,,https://www.sevengeneralcontractors.com/copy-of-home-remodeling-in-silver-firs-wa,,Google,contact@sevengeneralcontractors.com,"Silver Firs, Washington","Interior Designers in Silver Firs, Washington",2.0,M:2/T:0,Modern/Abstract
Expert Interior Designers - Bellevue,,,https://greenbaumfurnishings.com/interior-designers,,Google,"jimd@greenbaumhf.com, info@greenbaumhf.com, melodie@greenbaumhf.com, john.doe@example.com, pragya@greenbaumhf.com, davidh@greenbaumhf.com, info@greenbaumfurnishings.com","Silver Firs, Washington","Interior Designers in Silver Firs, Washington",4.0,M:5/T:1,Modern/Abstract
The Addison | Project Details,,,https://www.archall.com/projects/the-addison,,Google,"sschlegel@archall.com, dkaldy@archall.com, contact@archall.com, jgrubb@archall.com, bparish@archall.com, tlewis@archall.com","Chillicothe, Ohio","Interior Designers in Chillicothe, Ohio",2.0,M:2/T:0,Modern/Abstract
"M. Elle Design: Pacific Palisades, California Interior ...",,,https://www.melledesign.com/,,Google,"info@melledesign.com, user@domain.com","West Carson, California","Interior Designers in West Carson, California",9.0,M:10/T:1,Modern/Abstract
Joli G Interiors & Designs - San Diego Interior Designer,,,https://www.joligdesigns.com/,,Google,"Michelle@JoliGDesigns.com, michelle@joligdesigns.com, user@domain.com","Rancho San Diego, California","Interior Designers in Rancho San Diego, California",3.0,M:3/T:0,Modern/Abstract
West Coast Deco: Interior Design Studio,,,https://www.westcoastdeco.com/,,Google,"kathryn@westcoastdeco.com, user@domain.com, Kathryn@westcoastdeco.com","West Rancho Dominguez, California","Interior Designers in West Rancho Dominguez, California",1.0,M:1/T:0,Modern/Abstract
About,,,https://www.basilestudio.com/about,,Google,"info@basilestudio.com, user@domain.com","Winter Gardens, California","Interior Designers in Winter Gardens, California",1.0,M:1/T:0,Modern/Abstract
"Dee McDavid Interiors Interior Design Pensacola, FL |",,,https://www.deemcdavid.com/,,Google,dmcdavid@bellsouth.net,"West Pensacola, Florida","Interior Designers in West Pensacola, Florida",1.0,M:1/T:0,Modern/Abstract
"AE Interiors : Katy and Houston, TX Interior Design Services",,,https://aeinteriorshome.com/,,Google,"ashley@aeinteriorskaty.com, user@domain.com","Katy, Texas","Interior Designers in Katy, Texas",1.0,M:1/T:0,Modern/Abstract
Luxurious and functional interior design.,,,https://www.studiogarrison.com/,,Google,"careers@studiogarrison.com, admin@studiogarrison.com, info@studiogarrison.com, user@domain.com","Hayesville, Oregon","Interior Designers in Hayesville, Oregon",3.0,M:4/T:1,Modern/Abstract
"Interior Designer in Orinda, CA",,,https://www.calafiahomedesign.com/orinda-interior-design,,Google,"Elizabeth@calafiahomedesign.com, elizabeth@calafiahomedesign.com, user@domain.com","Valinda, California","Interior Designers in Valinda, California",3.0,M:4/T:1,Modern/Abstract
Signature Designs | Interior Design Studio Serving Denver,,,https://www.signaturedesignskitchenbath.com/,,Google,"bbcustominteriors@gmail.com, Bonnie.sdkb@gmail.com, user@domain.com","Evans, Colorado","Interior Designers in Evans, Colorado",2.0,M:2/T:0,Modern/Abstract
"Joe McGuire Design: Interiors in Aspen, Boulder & Denver",,,https://www.joemcguiredesign.com/,,Google,"info@joemcguiredesign.com, user@domain.com","Four Square Mile, Colorado","Interior Designers in Four Square Mile, Colorado",8.0,M:8/T:0,Modern/Abstract
Draper House Design | Interior Design Co. | Minnesota,,,https://www.draperhousedesign.com/,,Google,info@draperhousedesign.com,"New Hope, Minnesota","Interior Designers in New Hope, Minnesota",1.0,M:2/T:1,Modern/Abstract
Rachel Madden Interiors - Interior Designer in Sacramento,,,https://rachelmaddeninteriors.com/,,Google,RACHEL@RACHELMADDENINTERIORS.COM,"Granite Bay, California","Interior Designers in Granite Bay, California",2.0,M:5/T:3,Modern/Abstract
Blu Haus Design – Architectural & Interior Design Studio ...,,,https://www.bluhausdesign.com/,,Google,"art@bluhausdesign.com, inquire@zdigital.com","Yucca Valley, California","Interior Designers in Yucca Valley, California",1.0,M:1/T:0,Modern/Abstract
Welcome to DeBear Designs - DeBear Designs,,,https://debeardesign.com/,,Google,info@debeardesign.com,"Bear, Delaware","Interior Designers in Bear, Delaware",1.0,M:1/T:0,Modern/Abstract
Kate Roos Design: Interior Design in Minneapolis,,,https://www.kateroosdesign.com/,,Google,"kate@kateroosdesign.com, user@domain.com","Columbia Heights, Minnesota","Interior Designers in Columbia Heights, Minnesota",1.0,M:1/T:0,Modern/Abstract
Yond Interiors | Interior Design Services,,,https://www.yondinteriors.com/,,Google,"info@yondinteriors.com, user@domain.com","Columbia Heights, Minnesota","Interior Designers in Columbia Heights, Minnesota",2.0,M:2/T:0,Modern/Abstract
"Sechrist Design Associates Inc, Seattle, WA",,,https://www.sechristdesign.com/,,Google,tmsechrist@sechristdesign.com,"Tukwila, Washington","Interior Designers in Tukwila, Washington",1.0,M:1/T:0,Modern/Abstract
"Remodeling & Construction Services In South Holland, IL",,,https://hernandezgeneralcontractor.com/general-contractor-in-south-holland-il-expert-remodeling-construction-services/,,Google,"info@hernandezgeneralcontractor.com, info@hernandezgeneralcontrator.com","South Holland, Illinois","Interior Designers in South Holland, Illinois",1.0,M:3/T:2,Modern/Abstract
Interior Decorating Category,,,https://members.genevachamber.com/list/category/interior-decorating-229,,Google,chamberinfo@genevachamber.com,"Geneva, Illinois","Interior Designers in Geneva, Illinois",2.0,M:2/T:0,Modern/Abstract
South Lake Tahoe Interior Design Firm,,,https://taliejaneinteriors.com/about-talie-jane-interior-design/,,Google,"Ryan@TalieJaneInteriors.com, Alise@TalieJaneInteriors.com, mariah@taliejaneInteriors.com, Zoltan@TalieJaneInteriors.com, admin@taliejaneinteriors.com, Natalie@TalieJaneInteriors.com, ryan@taliejaneInteriors.com, Page@TalieJaneInteriors.com, natalie@taliejaneinteriors.com, Mariah@TalieJaneInteriors.com, Julie@TalieJaneInteriors.com","South Lake Tahoe, California","Interior Designers in South Lake Tahoe, California",1.0,M:1/T:0,Modern/Abstract
Meadowlark Interiors - Timeless Design for the Modernized ...,,,https://www.meadowlarkinteriors.com/,,Google,"u003ealex@meadowlarkinteriors.com, alex@meadowlarkinteriors.com","Ashland, Oregon","Interior Designers in Ashland, Oregon",2.0,M:2/T:0,Modern/Abstract
Joan E. Designs Southern Oregon Interior Designer: Home,,,https://www.joanedesigns.com/,,Google,joanedesigns@gmail.com,"Ashland, Oregon","Interior Designers in Ashland, Oregon",1.0,M:1/T:0,Modern/Abstract
"Home Remodeling in Dickinson, TX",,,https://www.buildwithartesa.com/service-area/home-remodeling-dickinson-tx/,,Google,info@buildwithartesa.com,"Dickinson, Texas","Interior Designers in Dickinson, Texas",5.0,M:5/T:0,Modern/Abstract
Interior Design | Alindamorrisinteriordesign.com |Gig Harbor WA,,,https://www.alindamorrisinteriordesign.com/,,Google,"alindamorris@gmail.com, 8c4075d5481d476e945486754f783364@sentry.io, support@schedulista.com","Silverdale, Washington","Interior Designers in Silverdale, Washington",1.0,M:1/T:0,Modern/Abstract
Pacific Northwest Modern Island Design — Waldron Designs,,,https://waldrondesigns.com/conversation/pacific-northwest-modern-island-design,,Google,"rachel@waldrondesigns.com, admin@waldrondesigns.com, user@domain.com","Baldwin, Pennsylvania","Interior Designers in Baldwin, Pennsylvania",4.0,M:5/T:1,Modern/Abstract
BALANCING ACT | Coastal Modern Interior Designer in St ...,,,https://www.balancingactinteriors.com/,,Google,"peggy@balancingactlifestyle.com, user@domain.com","Lealman, Florida","Interior Designers in Lealman, Florida",2.0,M:2/T:0,Modern/Abstract
